Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","21/11/2023 14:29 UTC"
"Last updated:","24 October 2023"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=seKzS9
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2022
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Other people in need of international protection","Stateless persons","Host Community","Others of concern"
2022,Armenia,ARM,Latvia,LVA,11,0,0,-,0,0,0
2022,Armenia,ARM,"Rep. of Moldova",MDA,140,12,0,-,0,0,0
2022,Armenia,ARM,Montenegro,MNE,0,5,0,-,0,0,0
2022,Armenia,ARM,Malta,MLT,0,5,0,-,0,0,0
2022,Armenia,ARM,"Netherlands (Kingdom of the)",NLD,229,37,0,-,0,0,0
2022,Armenia,ARM,Norway,NOR,15,0,0,-,0,0,0
2022,Armenia,ARM,Panama,PAN,0,5,0,-,0,0,0
2022,Armenia,ARM,Poland,POL,186,15,0,-,0,0,0
2022,Armenia,ARM,Portugal,PRT,17,0,0,-,0,0,0
2022,Armenia,ARM,Romania,ROU,36,0,0,-,0,0,0
2022,Armenia,ARM,"Russian Federation",RUS,30,5,0,-,0,0,0
2022,Armenia,ARM,Spain,ESP,188,315,0,-,0,0,0
2022,Armenia,ARM,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,5,5,0,-,0,0,0
2022,Armenia,ARM,Slovakia,SVK,54,0,0,-,0,0,0
2022,Armenia,ARM,Sweden,SWE,333,150,0,-,0,0,0
2022,Armenia,ARM,Switzerland,CHE,213,38,0,-,0,0,0
2022,Armenia,ARM,Ukraine,UKR,45,0,0,-,0,0,0
2022,Armenia,ARM,"United States of America",USA,1468,8553,0,-,0,0,0
2022,Australia,AUS,Canada,CAN,0,5,0,-,0,0,0
2022,Australia,AUS,"Costa Rica",CRI,0,6,0,-,0,0,0
2022,Australia,AUS,"United Kingdom of Great Britain and Northern Ireland",GBR,5,6,0,-,0,0,0
2022,Australia,AUS,Germany,DEU,11,0,0,-,0,0,0
2022,Australia,AUS,"Rep. of Moldova",MDA,5,0,0,-,0,0,0
2022,Australia,AUS,Poland,POL,5,0,0,-,0,0,0
2022,Australia,AUS,Portugal,PRT,5,0,0,-,0,0,0
2022,Australia,AUS,Spain,ESP,5,0,0,-,0,0,0
2022,Australia,AUS,"United States of America",USA,0,8,0,-,0,0,0
2022,Austria,AUT,Canada,CAN,0,5,0,-,0,0,0
2022,Austria,AUT,Germany,DEU,5,0,0,-,0,0,0
2022,Austria,AUT,"Rep. of Moldova",MDA,13,0,0,-,0,0,0
2022,Austria,AUT,Switzerland,CHE,5,0,0,-,0,0,0
2022,Austria,AUT,"United States of America",USA,18,12,0,-,0,0,0
2022,Azerbaijan,AZE,Armenia,ARM,27933,5,0,-,0,0,0
2022,Azerbaijan,AZE,Australia,AUS,11,11,0,-,0,0,0
2022,Azerbaijan,AZE,Austria,AUT,151,65,0,-,0,0,0
2022,Azerbaijan,AZE,Azerbaijan,AZE,0,0,658793,-,0,0,0
2022,Azerbaijan,AZE,Belgium,BEL,127,115,0,-,0,0,0
2022,Azerbaijan,AZE,Belarus,BLR,5,0,0,-,0,0,0
2022,Azerbaijan,AZE,"Bosnia and Herzegovina",BIH,5,0,0,-,0,0,0
2022,Azerbaijan,AZE,Bulgaria,BGR,10,0,0,-,0,0,0
2022,Azerbaijan,AZE,Canada,CAN,112,113,0,-,0,0,0
2022,Azerbaijan,AZE,Czechia,CZE,34,18,0,-,0,0,0
2022,Azerbaijan,AZE,Denmark,DNK,45,6,0,-,0,0,0
2022,Azerbaijan,AZE,Estonia,EST,19,0,0,-,0,0,0
2022,Azerbaijan,AZE,Finland,FIN,85,10,0,-,0,0,0
2022,Azerbaijan,AZE,France,FRA,4679,413,0,-,0,0,0
2022,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,149,108,0,-,0,0,0
2022,Azerbaijan,AZE,Germany,DEU,5315,2281,0,-,0,0,0
2022,Azerbaijan,AZE,Croatia,HRV,8,0,0,-,0,0,0
2022,Azerbaijan,AZE,Hungary,HUN,18,0,0,-,0,0,0
2022,Azerbaijan,AZE,Iceland,ISL,5,0,0,-,0,0,0
2022,Azerbaijan,AZE,Ireland,IRL,5,7,0,-,0,0,0
2022,Azerbaijan,AZE,Israel,ISR,0,34,0,-,0,0,0
2022,Azerbaijan,AZE,Italy,ITA,17,42,0,-,0,0,0
2022,Azerbaijan,AZE,Lithuania,LTU,32,5,0,-,0,0,0
2022,Azerbaijan,AZE,Luxembourg,LUX,18,0,0,-,0,0,0
2022,Azerbaijan,AZE,Latvia,LVA,21,17,0,-,0,0,0
2022,Azerbaijan,AZE,"Rep. of Moldova",MDA,727,67,0,-,0,0,0
2022,Azerbaijan,AZE,"Netherlands (Kingdom of the)",NLD,434,119,0,-,0,0,0
2022,Azerbaijan,AZE,Norway,NOR,34,11,0,-,0,0,0
2022,Azerbaijan,AZE,Poland,POL,290,20,0,-,0,0,0
2022,Azerbaijan,AZE,Portugal,PRT,15,0,0,-,0,0,0
2022,Azerbaijan,AZE,Romania,ROU,50,0,0,-,0,0,0
2022,Azerbaijan,AZE,"Russian Federation",RUS,43,5,0,-,0,0,0
2022,Azerbaijan,AZE,Spain,ESP,99,30,0,-,0,0,0
2022,Azerbaijan,AZE,Slovakia,SVK,25,0,0,-,0,0,0
2022,Azerbaijan,AZE,Slovenia,SVN,5,0,0,-,0,0,0
2022,Azerbaijan,AZE,Sweden,SWE,645,190,0,-,0,0,0
2022,Azerbaijan,AZE,Switzerland,CHE,300,87,0,-,0,0,0
2022,Azerbaijan,AZE,Turkmenistan,TKM,5,0,0,-,0,0,0
2022,Azerbaijan,AZE,Ukraine,UKR,56,5,0,-,0,0,0
2022,Azerbaijan,AZE,"United States of America",USA,584,1942,0,-,0,0,0
2022,Bahrain,BHR,Australia,AUS,38,5,0,-,0,0,0
2022,Bahrain,BHR,Brazil,BRA,0,5,0,-,0,0,0
2022,Bahrain,BHR,Canada,CAN,17,7,0,-,0,0,0
2022,Bahrain,BHR,Denmark,DNK,5,0,0,-,0,0,0
2022,Bahrain,BHR,France,FRA,22,0,0,-,0,0,0
2022,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,87,34,0,-,0,0,0
2022,Bahrain,BHR,Germany,DEU,45,0,0,-,0,0,0
2022,Bahrain,BHR,Ireland,IRL,12,0,0,-,0,0,0
2022,Bahrain,BHR,Iraq,IRQ,0,27,0,-,0,0,0
2022,Bahrain,BHR,Lebanon,LBN,13,5,0,-,0,0,0
2022,Bahrain,BHR,"Netherlands (Kingdom of the)",NLD,24,0,0,-,0,0,0
2022,Bahrain,BHR,"New Zealand",NZL,7,5,0,-,0,0,0
2022,Bahrain,BHR,Sweden,SWE,16,5,0,-,0,0,0
2022,Bahrain,BHR,"Syrian Arab Rep.",SYR,5,5,0,-,0,0,0
2022,Bahrain,BHR,"United States of America",USA,21,60,0,-,0,0,0
2022,Barbados,BRB,Canada,CAN,216,202,0,-,0,0,0
2022,Barbados,BRB,"United Kingdom of Great Britain and Northern Ireland",GBR,15,19,0,-,0,0,0
2022,Barbados,BRB,"United States of America",USA,0,5,0,-,0,0,0
2022,Burundi,BDI,Angola,AGO,17,97,0,-,0,0,0
2022,Burundi,BDI,Egypt,EGY,56,68,0,-,0,0,0
2022,Burundi,BDI,Argentina,ARG,5,0,0,-,0,0,0
2022,Burundi,BDI,Australia,AUS,53,29,0,-,0,0,0
2022,Burundi,BDI,Austria,AUT,18,61,0,-,0,0,0
2022,Burundi,BDI,Burundi,BDI,0,0,8495,-,0,0,1234
2022,Burundi,BDI,Belgium,BEL,2156,2545,0,-,0,0,0
2022,Burundi,BDI,Benin,BEN,5,0,0,-,0,0,0
2022,Burundi,BDI,"Burkina Faso",BFA,20,5,0,-,0,0,0
2022,Burundi,BDI,Botswana,BWA,48,0,0,-,0,0,0
2022,Burundi,BDI,Brazil,BRA,48,20,0,-,0,0,0
2022,Burundi,BDI,"Bosnia and Herzegovina",BIH,0,5,0,-,0,0,39
2022,Burundi,BDI,Canada,CAN,740,387,0,-,0,0,0
2022,Burundi,BDI,"Central African Rep.",CAF,24,0,0,-,0,0,0
2022,Burundi,BDI,Chad,TCD,6,0,0,-,0,0,0
2022,Burundi,BDI,Cameroon,CMR,55,21,0,-,0,0,0
2022,Burundi,BDI,Congo,COG,78,8,0,-,0,0,12
2022,Burundi,BDI,"Dem. Rep. of the Congo",COD,43623,1496,0,-,0,0,5
2022,Burundi,BDI,"Costa Rica",CRI,9,0,0,-,0,0,0
2022,Burundi,BDI,Cyprus,CYP,0,59,0,-,0,0,0
2022,Burundi,BDI,Czechia,CZE,5,0,0,-,0,0,0
2022,Burundi,BDI,Denmark,DNK,5,0,0,-,0,0,0
2022,Burundi,BDI,Ethiopia,ETH,64,67,0,-,0,0,0
2022,Burundi,BDI,Finland,FIN,7,0,0,-,0,0,0
2022,Burundi,BDI,France,FRA,2073,235,0,-,0,0,0
2022,Burundi,BDI,Gabon,GAB,5,0,0,-,0,0,0
2022,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,54,27,0,-,0,0,0
2022,Burundi,BDI,Germany,DEU,104,544,0,-,0,0,0
2022,Burundi,BDI,Ghana,GHA,14,15,0,-,0,0,0
2022,Burundi,BDI,Greece,GRC,84,8,0,-,0,0,0
2022,Burundi,BDI,Guinea,GIN,5,0,0,-,0,0,0
2022,Burundi,BDI,"China, Hong Kong SAR",HKG,9,0,0,-,0,0,0
2022,Burundi,BDI,Croatia,HRV,0,157,0,-,0,0,5
2022,Burundi,BDI,"Cote d'Ivoire",CIV,34,0,0,-,0,0,0
2022,Burundi,BDI,India,IND,0,5,0,-,0,0,0
2022,Burundi,BDI,Ireland,IRL,26,12,0,-,0,0,0
2022,Burundi,BDI,Italy,ITA,6,0,0,-,0,0,0
2022,Burundi,BDI,Japan,JPN,9,0,0,-,0,0,0
2022,Burundi,BDI,Kenya,KEN,8159,16432,0,-,0,0,23
2022,Burundi,BDI,"Rep. of Korea",KOR,49,40,0,-,0,0,0
2022,Burundi,BDI,Luxembourg,LUX,5,20,0,-,0,0,0
2022,Burundi,BDI,Mali,MLI,17,0,0,-,0,0,0
2022,Burundi,BDI,Malawi,MWI,6573,6632,0,-,0,0,0
2022,Burundi,BDI,Morocco,MAR,9,0,0,-,0,0,0
2022,Burundi,BDI,Mozambique,MOZ,946,8969,0,-,0,0,183
2022,Burundi,BDI,Namibia,NAM,359,125,0,-,0,0,0
2022,Burundi,BDI,"Netherlands (Kingdom of the)",NLD,242,23,0,-,0,0,0
2022,Burundi,BDI,Norway,NOR,31,0,0,-,0,0,0
2022,Burundi,BDI,Philippines,PHL,13,0,0,-,0,0,0
2022,Burundi,BDI,Romania,ROU,6,0,0,-,0,0,0
2022,Burundi,BDI,"South Africa",ZAF,2360,4210,0,-,0,0,0
2022,Burundi,BDI,Rwanda,RWA,48367,53,0,-,0,0,1837
2022,Burundi,BDI,Senegal,SEN,5,0,0,-,0,0,0
2022,Burundi,BDI,Spain,ESP,10,0,0,-,0,0,0
2022,Burundi,BDI,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,9,46,0,-,0,0,236
2022,Burundi,BDI,"South Sudan",SSD,301,583,0,-,0,0,138
2022,Burundi,BDI,Sudan,SDN,12,9,0,-,0,0,0
2022,Burundi,BDI,Slovakia,SVK,5,0,0,-,0,0,0
2022,Burundi,BDI,Slovenia,SVN,0,106,0,-,0,0,0
2022,Burundi,BDI,Eswatini,SWZ,187,100,0,-,0,0,0
2022,Burundi,BDI,Sweden,SWE,223,30,0,-,0,0,0
2022,Burundi,BDI,Switzerland,CHE,196,1068,0,-,0,0,0
2022,Burundi,BDI,"United Rep. of Tanzania",TZA,155307,8976,0,-,0,0,2382
2022,Burundi,BDI,Togo,TGO,5,0,0,-,0,0,0
2022,Burundi,BDI,Tunisia,TUN,8,0,0,-,0,0,0
2022,Burundi,BDI,Uganda,UGA,39104,1529,0,-,0,0,0
2022,Burundi,BDI,Ukraine,UKR,5,0,0,-,0,0,0
2022,Burundi,BDI,"United States of America",USA,782,830,0,-,0,0,0
2022,Burundi,BDI,Zambia,ZMB,7230,543,0,-,0,0,0
2022,Burundi,BDI,Zimbabwe,ZWE,712,204,0,-,0,0,55
2022,Belgium,BEL,Australia,AUS,0,6,0,-,0,0,0
2022,Belgium,BEL,Brazil,BRA,0,5,0,-,0,0,0
2022,Belgium,BEL,Canada,CAN,5,21,0,-,0,0,0
2022,Belgium,BEL,Germany,DEU,7,0,0,-,0,0,0
2022,Belgium,BEL,"Rep. of Moldova",MDA,10,0,0,-,0,0,0
2022,Belgium,BEL,"United States of America",USA,6,54,0,-,0,0,0
2022,Benin,BEN,Algeria,DZA,0,136,0,-,0,0,0
2022,Benin,BEN,Austria,AUT,5,6,0,-,0,0,0
2022,Benin,BEN,Belgium,BEL,33,100,0,-,0,0,0
2022,Benin,BEN,Brazil,BRA,5,221,0,-,0,0,0
2022,Benin,BEN,Canada,CAN,50,66,0,-,0,0,0
2022,Benin,BEN,Chad,TCD,0,5,0,-,0,0,0
2022,Benin,BEN,France,FRA,261,162,0,-,0,0,0
2022,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,11,34,0,-,0,0,0
2022,Benin,BEN,Germany,DEU,101,150,0,-,0,0,0
2022,Benin,BEN,Ghana,GHA,13,0,0,-,0,0,0
2022,Benin,BEN,Greece,GRC,0,5,0,-,0,0,0
2022,Benin,BEN,"Cote d'Ivoire",CIV,0,5,0,-,0,0,0
2022,Benin,BEN,Ireland,IRL,0,5,0,-,0,0,0
2022,Benin,BEN,Israel,ISR,0,5,0,-,0,0,0
2022,Benin,BEN,Italy,ITA,165,61,0,-,0,0,0
2022,Benin,BEN,Mauritania,MRT,0,10,0,-,0,0,0
2022,Benin,BEN,Mexico,MEX,5,31,0,-,0,0,0
2022,Benin,BEN,Morocco,MAR,0,7,0,-,0,0,0
2022,Benin,BEN,"Netherlands (Kingdom of the)",NLD,0,11,0,-,0,0,0
2022,Benin,BEN,Niger,NER,0,5,0,-,0,0,0
2022,Benin,BEN,Nigeria,NGA,5,0,0,-,0,0,0
2022,Benin,BEN,Portugal,PRT,5,0,0,-,0,0,0
2022,Benin,BEN,"South Africa",ZAF,5,10,0,-,0,0,0
2022,Benin,BEN,Spain,ESP,0,10,0,-,0,0,0
2022,Benin,BEN,Sweden,SWE,10,0,0,-,0,0,0
2022,Benin,BEN,Switzerland,CHE,24,6,0,-,0,0,0
2022,Benin,BEN,Togo,TGO,37,12,0,-,0,0,0
2022,Benin,BEN,Tunisia,TUN,0,10,0,-,0,0,0
2022,Benin,BEN,"United States of America",USA,76,334,0,-,0,0,0
2022,Bangladesh,BGD,Afghanistan,AFG,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Egypt,EGY,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Argentina,ARG,5,91,0,-,0,0,0
2022,Bangladesh,BGD,Australia,AUS,418,1377,0,-,0,0,0
2022,Bangladesh,BGD,Austria,AUT,382,453,0,-,0,0,0
2022,Bangladesh,BGD,Belgium,BEL,15,25,0,-,0,0,0
2022,Bangladesh,BGD,Bangladesh,BGD,0,0,0,-,0,174850,0
2022,Bangladesh,BGD,Brazil,BRA,37,4366,0,-,0,0,0
2022,Bangladesh,BGD,"Bosnia and Herzegovina",BIH,0,0,0,-,0,0,12
2022,Bangladesh,BGD,Bulgaria,BGR,7,11,0,-,0,0,0
2022,Bangladesh,BGD,Canada,CAN,1092,1195,0,-,0,0,0
2022,Bangladesh,BGD,Chile,CHL,0,7,0,-,0,0,0
2022,Bangladesh,BGD,"Costa Rica",CRI,0,16,0,-,0,0,0
2022,Bangladesh,BGD,Cyprus,CYP,12,1647,0,-,0,0,0
2022,Bangladesh,BGD,Denmark,DNK,17,5,0,-,0,0,0
2022,Bangladesh,BGD,Ecuador,ECU,5,5,0,-,0,0,0
2022,Bangladesh,BGD,Finland,FIN,23,15,0,-,0,0,0
2022,Bangladesh,BGD,France,FRA,9573,6107,0,-,0,0,0
2022,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,1943,6404,0,-,0,0,0
2022,Bangladesh,BGD,Georgia,GEO,0,8,0,-,0,0,0
2022,Bangladesh,BGD,Germany,DEU,551,239,0,-,0,0,0
2022,Bangladesh,BGD,Greece,GRC,391,1767,0,-,0,0,0
2022,Bangladesh,BGD,"China, Hong Kong SAR",HKG,16,0,0,-,0,0,0
2022,Bangladesh,BGD,Croatia,HRV,10,8,0,-,0,0,0
2022,Bangladesh,BGD,Hungary,HUN,11,0,0,-,0,0,0
2022,Bangladesh,BGD,Iceland,ISL,5,0,0,-,0,0,0
2022,Bangladesh,BGD,India,IND,8,0,0,-,0,0,0
2022,Bangladesh,BGD,Ireland,IRL,99,203,0,-,0,0,0
2022,Bangladesh,BGD,Iraq,IRQ,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Italy,ITA,5143,13278,0,-,0,0,0
2022,Bangladesh,BGD,Jordan,JOR,0,6,0,-,0,0,0
2022,Bangladesh,BGD,Japan,JPN,18,0,0,-,0,0,0
2022,Bangladesh,BGD,"Rep. of Korea",KOR,130,941,0,-,0,0,0
2022,Bangladesh,BGD,Lebanon,LBN,0,146,0,-,0,0,15
2022,Bangladesh,BGD,Latvia,LVA,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Mexico,MEX,12,251,0,-,0,0,0
2022,Bangladesh,BGD,Mali,MLI,0,32,0,-,0,0,0
2022,Bangladesh,BGD,Malaysia,MYS,39,13,0,-,0,0,0
2022,Bangladesh,BGD,Montenegro,MNE,0,0,0,-,0,0,12
2022,Bangladesh,BGD,Morocco,MAR,0,16,0,-,0,0,0
2022,Bangladesh,BGD,Malta,MLT,15,174,0,-,0,0,0
2022,Bangladesh,BGD,"Netherlands (Kingdom of the)",NLD,139,21,0,-,0,0,0
2022,Bangladesh,BGD,Norway,NOR,5,0,0,-,0,0,0
2022,Bangladesh,BGD,Nauru,NRU,5,9,0,-,0,0,0
2022,Bangladesh,BGD,"New Zealand",NZL,14,10,0,-,0,0,0
2022,Bangladesh,BGD,Panama,PAN,0,15,0,-,0,0,0
2022,Bangladesh,BGD,Paraguay,PRY,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Peru,PER,26,0,0,-,0,0,0
2022,Bangladesh,BGD,"Papua New Guinea",PNG,5,0,0,-,0,0,0
2022,Bangladesh,BGD,Poland,POL,16,0,0,-,0,0,0
2022,Bangladesh,BGD,Portugal,PRT,155,16,0,-,0,0,0
2022,Bangladesh,BGD,Romania,ROU,13,132,0,-,0,0,0
2022,Bangladesh,BGD,"South Africa",ZAF,153,9719,0,-,0,0,0
2022,Bangladesh,BGD,"Russian Federation",RUS,5,0,0,-,0,0,0
2022,Bangladesh,BGD,Somalia,SOM,6,0,0,-,0,0,0
2022,Bangladesh,BGD,Spain,ESP,34,230,0,-,0,0,0
2022,Bangladesh,BGD,Slovenia,SVN,0,6,0,-,0,0,0
2022,Bangladesh,BGD,Sweden,SWE,235,102,0,-,0,0,0
2022,Bangladesh,BGD,Switzerland,CHE,53,6,0,-,0,0,0
2022,Bangladesh,BGD,"Syrian Arab Rep.",SYR,0,5,0,-,0,0,0
2022,Bangladesh,BGD,"Trinidad and Tobago",TTO,8,83,0,-,0,0,0
2022,Bangladesh,BGD,Tunisia,TUN,0,5,0,-,0,0,0
2022,Bangladesh,BGD,Ukraine,UKR,0,16,0,-,0,0,0
2022,Bangladesh,BGD,Uruguay,URY,0,139,0,-,0,0,0
2022,Bangladesh,BGD,"United States of America",USA,3086,11953,0,-,0,0,0
2022,Bahamas,BHS,Canada,CAN,603,788,0,-,0,0,0
2022,Bahamas,BHS,"South Africa",ZAF,0,7,0,-,0,0,0
2022,Bahamas,BHS,"United States of America",USA,178,415,0,-,0,0,0
2022,Bhutan,BTN,Australia,AUS,5,22,0,-,0,0,0
2022,Bhutan,BTN,Brazil,BRA,31,31,0,-,0,0,0
2022,Bhutan,BTN,Canada,CAN,5,0,0,-,0,0,0
2022,Bhutan,BTN,France,FRA,170,6,0,-,0,0,0
2022,Bhutan,BTN,"United Kingdom of Great Britain and Northern Ireland",GBR,15,0,0,-,0,0,0
2022,Bhutan,BTN,Germany,DEU,19,0,0,-,0,0,0
2022,Bhutan,BTN,Ireland,IRL,8,0,0,-,0,0,0
2022,Bhutan,BTN,Luxembourg,LUX,5,0,0,-,0,0,0
2022,Bhutan,BTN,Nepal,NPL,6365,0,0,-,0,0,0
2022,Bhutan,BTN,"Netherlands (Kingdom of the)",NLD,31,0,0,-,0,0,0
2022,Bhutan,BTN,"United States of America",USA,34,406,0,-,0,0,0
2022,"Burkina Faso",BFA,Algeria,DZA,12,105,0,-,0,0,0
2022,"Burkina Faso",BFA,Austria,AUT,5,8,0,-,0,0,0
2022,"Burkina Faso",BFA,Belgium,BEL,84,165,0,-,0,0,0
2022,"Burkina Faso",BFA,Benin,BEN,193,866,0,-,0,0,0
2022,"Burkina Faso",BFA,"Burkina Faso",BFA,0,0,1882391,-,0,0,0
2022,"Burkina Faso",BFA,Brazil,BRA,124,230,0,-,0,0,0
2022,"Burkina Faso",BFA,Canada,CAN,103,129,0,-,0,0,0
2022,"Burkina Faso",BFA,Cameroon,CMR,0,25,0,-,0,0,0
2022,"Burkina Faso",BFA,"Costa Rica",CRI,0,5,0,-,0,0,0
2022,"Burkina Faso",BFA,Cyprus,CYP,0,10,0,-,0,0,0
2022,"Burkina Faso",BFA,Ecuador,ECU,5,0,0,-,0,0,0
2022,"Burkina Faso",BFA,Finland,FIN,5,0,0,-,0,0,0
2022,"Burkina Faso",BFA,France,FRA,690,296,0,-,0,0,0
2022,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,13,33,0,-,0,0,0
2022,"Burkina Faso",BFA,Germany,DEU,99,152,0,-,0,0,0
2022,"Burkina Faso",BFA,Ghana,GHA,0,1113,0,-,0,0,0
2022,"Burkina Faso",BFA,Greece,GRC,55,20,0,-,0,0,0
2022,"Burkina Faso",BFA,"Cote d'Ivoire",CIV,0,3380,0,-,0,0,0
2022,"Burkina Faso",BFA,Israel,ISR,0,9,0,-,0,0,0
2022,"Burkina Faso",BFA,Italy,ITA,919,293,0,-,0,0,0
2022,"Burkina Faso",BFA,Luxembourg,LUX,6,0,0,-,0,0,0
2022,"Burkina Faso",BFA,Mauritania,MRT,23,110,0,-,0,0,0
2022,"Burkina Faso",BFA,Mexico,MEX,17,101,0,-,0,0,0
2022,"Burkina Faso",BFA,Mali,MLI,25800,0,0,-,0,0,0
2022,"Burkina Faso",BFA,Morocco,MAR,7,45,0,-,0,0,0
2022,"Burkina Faso",BFA,Malta,MLT,5,6,0,-,0,0,0
2022,"Burkina Faso",BFA,"Netherlands (Kingdom of the)",NLD,10,5,0,-,0,0,0
2022,"Burkina Faso",BFA,Niger,NER,0,24981,0,-,0,0,0
2022,"Burkina Faso",BFA,"South Africa",ZAF,0,18,0,-,0,0,0
2022,"Burkina Faso",BFA,Senegal,SEN,0,5,0,-,0,0,0
2022,"Burkina Faso",BFA,Spain,ESP,219,160,0,-,0,0,0
2022,"Burkina Faso",BFA,Sweden,SWE,5,0,0,-,0,0,0
2022,"Burkina Faso",BFA,Switzerland,CHE,24,5,0,-,0,0,0
2022,"Burkina Faso",BFA,"Syrian Arab Rep.",SYR,0,5,0,-,0,0,0
2022,"Burkina Faso",BFA,Togo,TGO,0,7,0,-,0,0,0
2022,"Burkina Faso",BFA,Tunisia,TUN,21,49,0,-,0,0,0
2022,"Burkina Faso",BFA,"United States of America",USA,1470,3199,0,-,0,0,0
2022,Belarus,BLR,Argentina,ARG,0,19,0,-,0,0,0
2022,Belarus,BLR,Australia,AUS,7,0,0,-,0,0,0
2022,Belarus,BLR,Austria,AUT,37,28,0,-,0,0,0
2022,Belarus,BLR,Belgium,BEL,70,220,0,-,0,0,0
2022,Belarus,BLR,Brazil,BRA,5,8,0,-,0,0,0
2022,Belarus,BLR,Bulgaria,BGR,30,5,0,-,0,0,0
2022,Belarus,BLR,Canada,CAN,19,24,0,-,0,0,0
2022,Belarus,BLR,China,CHN,0,5,0,-,0,0,0
2022,Belarus,BLR,"Costa Rica",CRI,0,5,0,-,0,0,0
2022,Belarus,BLR,Cyprus,CYP,0,6,0,-,0,0,0
2022,Belarus,BLR,Czechia,CZE,174,30,0,-,0,0,0
2022,Belarus,BLR,Denmark,DNK,14,38,0,-,0,0,0
2022,Belarus,BLR,Estonia,EST,23,14,0,-,0,0,0
2022,Belarus,BLR,Finland,FIN,32,34,0,-,0,0,0
2022,Belarus,BLR,France,FRA,901,132,0,-,0,0,0
2022,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,98,125,0,-,0,0,0
2022,Belarus,BLR,Georgia,GEO,0,15,0,-,0,0,0
2022,Belarus,BLR,Germany,DEU,1070,437,0,-,0,0,0
2022,Belarus,BLR,Greece,GRC,8,0,0,-,0,0,0
2022,Belarus,BLR,Croatia,HRV,15,0,0,-,0,0,0
2022,Belarus,BLR,Hungary,HUN,7,0,0,-,0,0,0
2022,Belarus,BLR,Iceland,ISL,6,0,0,-,0,0,0
2022,Belarus,BLR,Ireland,IRL,22,21,0,-,0,0,0
2022,Belarus,BLR,Israel,ISR,5,844,0,-,0,0,0
2022,Belarus,BLR,Italy,ITA,134,150,0,-,0,0,0
2022,Belarus,BLR,"Sri Lanka",LKA,0,5,0,-,0,0,0
2022,Belarus,BLR,Lithuania,LTU,306,278,0,-,0,0,0
2022,Belarus,BLR,Luxembourg,LUX,7,10,0,-,0,0,0
2022,Belarus,BLR,Latvia,LVA,154,20,0,-,0,0,0
2022,Belarus,BLR,"Rep. of Moldova",MDA,74,13,0,-,0,0,0
2022,Belarus,BLR,Mexico,MEX,0,11,0,-,0,0,0
2022,Belarus,BLR,Montenegro,MNE,5,11,0,-,0,0,0
2022,Belarus,BLR,Malta,MLT,9,0,0,-,0,0,0
2022,Belarus,BLR,"Netherlands (Kingdom of the)",NLD,121,102,0,-,0,0,0
2022,Belarus,BLR,Norway,NOR,16,10,0,-,0,0,0
2022,Belarus,BLR,Panama,PAN,7,0,0,-,0,0,0
2022,Belarus,BLR,Poland,POL,5547,672,0,-,0,0,0
2022,Belarus,BLR,Portugal,PRT,499,9,0,-,0,0,0
2022,Belarus,BLR,Romania,ROU,44,0,0,-,0,0,0
2022,Belarus,BLR,"Russian Federation",RUS,0,10,0,-,0,0,0
2022,Belarus,BLR,Spain,ESP,296,275,0,-,0,0,0
2022,Belarus,BLR,Slovakia,SVK,45,0,0,-,0,0,0
2022,Belarus,BLR,Slovenia,SVN,8,0,0,-,0,0,0
2022,Belarus,BLR,Sweden,SWE,118,86,0,-,0,0,0
2022,Belarus,BLR,Switzerland,CHE,164,33,0,-,0,0,0
2022,Belarus,BLR,Ukraine,UKR,42,31,0,-,0,0,0
2022,Belarus,BLR,"United States of America",USA,1459,4660,0,-,0,0,0
2022,"Bolivia (Plurinational State of)",BOL,Argentina,ARG,56,61,0,-,0,0,0
2022,"Bolivia (Plurinational State of)",BOL,Brazil,BRA,158,443,0,-,0,0,0
2022,"Bolivia (Plurinational State of)",BOL,Canada,CAN,30,40,0,-,0,0,0
